window_size,timestamp
512,1680744312.301143
256,1680744312.3184361
128,1680744312.326602
32,1680744312.33084
32,1680744312.331928
64,1680744312.332981
128,1680744312.3350022
128,1680744312.339162
128,1680744312.343564
256,1680744312.347868
128,1680744312.3566139
64,1680744312.360737
64,1680744312.3628402
128,1680744312.36513
128,1680744312.369546
64,1680744312.373646
64,1680744312.375977
64,1680744312.378056
128,1680744312.380106
256,1680744312.3842099
128,1680744312.3926
64,1680744312.396739
64,1680744312.3989701
64,1680744312.4012108
64,1680744312.403284
64,1680744312.405366
64,1680744312.4076722
128,1680744312.4097412
128,1680744312.4141781
256,1680744312.418556
256,1680744312.4267058
16,1680744312.4356759
32,1680744312.436217
64,1680744312.437233
64,1680744312.439352
128,1680744312.4416142
128,1680744312.445766
32,1680744312.4500349
64,1680744312.451095
64,1680744312.45316
64,1680744312.455279
64,1680744312.457359
64,1680744312.459415
128,1680744312.4614651
128,1680744312.4659781
64,1680744312.470318
64,1680744312.472382
64,1680744312.47464
16,1680744312.4770062
32,1680744312.477556
64,1680744312.47865
128,1680744312.4807649
32,1680744312.485235
32,1680744312.486261
64,1680744312.487314
128,1680744312.4893389
256,1680744312.4934652
64,1680744312.502044
64,1680744312.504139
128,1680744312.5061939
256,1680744312.510496
256,1680744312.519009
2,1680744312.527364
4,1680744312.527464
4,1680744312.5276139
8,1680744312.527791
16,1680744312.528082
32,1680744312.528598
64,1680744312.5296159
128,1680744312.531704
128,1680744312.53596
32,1680744312.540376
64,1680744312.54159
32,1680744312.5437078
32,1680744312.544768
64,1680744312.54589
64,1680744312.5479848
64,1680744312.5508878
64,1680744312.5530298
128,1680744312.555097
64,1680744312.5593112
128,1680744312.561395
256,1680744312.565629
256,1680744312.574225
256,1680744312.5828621
128,1680744312.591249
16,1680744312.5954921
32,1680744312.59604
64,1680744312.597132
128,1680744312.5992188
256,1680744312.6033332
256,1680744312.6119401
16,1680744312.620967
32,1680744312.621547
64,1680744312.62257
64,1680744312.624636
128,1680744312.626719
128,1680744312.63094
128,1680744312.635391
256,1680744312.63958
128,1680744312.648236
128,1680744312.652389
256,1680744312.656496
64,1680744312.664829
64,1680744312.6671948
128,1680744312.6692321
64,1680744312.67341
8,1680744312.6757262
16,1680744312.676044
32,1680744312.676567
64,1680744312.6775901
64,1680744312.679788
128,1680744312.682195
256,1680744312.686784
32,1680744312.6950421
32,1680744312.696105
64,1680744312.697251
8,1680744312.699706
16,1680744312.700049
32,1680744312.700625
64,1680744312.701639
128,1680744312.703667
128,1680744312.707838
256,1680744312.712118
128,1680744312.72047
256,1680744312.724705
64,1680744312.733305
128,1680744312.7353542
128,1680744312.7395468
128,1680744312.7438989
128,1680744312.748325
256,1680744312.752661
64,1680744312.761392
128,1680744312.763542
128,1680744312.767992
128,1680744312.7721422
128,1680744312.776305
256,1680744312.780681
128,1680744312.788898
128,1680744312.793018
128,1680744312.7973802
16,1680744312.801853
32,1680744312.802368
64,1680744312.803384
128,1680744312.8054059
64,1680744312.809736
8,1680744312.8119318
16,1680744312.8122072
32,1680744312.812721
64,1680744312.814004
64,1680744312.816399
128,1680744312.8185961
64,1680744312.8227441
64,1680744312.82481
128,1680744312.826884
32,1680744312.831275
64,1680744312.833102
128,1680744312.83519
128,1680744312.83936
128,1680744312.843554
128,1680744312.84783
128,1680744312.852292
256,1680744312.856458
256,1680744312.864665
128,1680744312.873425
256,1680744312.8777301
2,1680744312.886562
4,1680744312.88675
8,1680744312.886973
16,1680744312.887239
32,1680744312.88775
64,1680744312.888782
64,1680744312.890822
64,1680744312.8929238
64,1680744312.8949609
64,1680744312.897115
128,1680744312.899745
64,1680744312.90402
16,1680744312.906164
32,1680744312.906733
16,1680744312.907897
32,1680744312.908437
64,1680744312.9096372
64,1680744312.911972
128,1680744312.9140968
256,1680744312.918494
256,1680744312.926799
32,1680744312.935227
64,1680744312.9363031
128,1680744312.9383411
64,1680744312.942522
64,1680744312.945035
64,1680744312.947384
128,1680744312.950051
256,1680744312.95427
512,1680744312.962571
4,1680744312.980132
8,1680744312.980363
16,1680744312.98064
32,1680744312.981191
64,1680744312.982464
64,1680744312.9852018
128,1680744312.987295
16,1680744312.9915662
32,1680744312.9921138
32,1680744312.993212
64,1680744312.9942331
128,1680744312.9962509
64,1680744313.000772
64,1680744313.002888
32,1680744313.004951
64,1680744313.00601
64,1680744313.0080729
128,1680744313.0103319
128,1680744313.014821
128,1680744313.019167
64,1680744313.023306
8,1680744313.025554
16,1680744313.02586
32,1680744313.026376
64,1680744313.027392
128,1680744313.0296419
256,1680744313.033972
128,1680744313.0422258
256,1680744313.046313
256,1680744313.054991
64,1680744313.063367
128,1680744313.065696
256,1680744313.070289
256,1680744313.0785868
64,1680744313.087554
128,1680744313.089609
64,1680744313.093964
64,1680744313.0960991
128,1680744313.0983622
32,1680744313.102806
32,1680744313.1038668
32,1680744313.104936
64,1680744313.10603
128,1680744313.108077
128,1680744313.112227
128,1680744313.1175911
128,1680744313.121711
128,1680744313.125943
32,1680744313.130202
64,1680744313.131475
64,1680744313.134449
32,1680744313.13665
64,1680744313.1376698
64,1680744313.1398022
32,1680744313.141993
64,1680744313.14323
128,1680744313.145354
128,1680744313.150378
128,1680744313.155257
128,1680744313.159408
64,1680744313.163666
128,1680744313.165927
64,1680744313.170719
32,1680744313.172836
32,1680744313.174005
64,1680744313.175066
128,1680744313.1771321
128,1680744313.1814048
256,1680744313.186039
64,1680744313.194688
64,1680744313.1969228
32,1680744313.1994529
32,1680744313.201111
64,1680744313.2021859
128,1680744313.204313
64,1680744313.2085152
128,1680744313.2105951
64,1680744313.2149508
128,1680744313.217242
16,1680744313.221705
32,1680744313.222267
32,1680744313.223361
32,1680744313.224482
64,1680744313.225503
128,1680744313.227516
256,1680744313.231918
128,1680744313.240279
64,1680744313.244413
128,1680744313.246471
256,1680744313.250598
128,1680744313.2592692
128,1680744313.263375
128,1680744313.268356
128,1680744313.272529
128,1680744313.2766562
64,1680744313.2809331
128,1680744313.2832682
64,1680744313.287501
32,1680744313.289898
32,1680744313.2909591
64,1680744313.292041
64,1680744313.294102
128,1680744313.2961228
32,1680744313.300305
64,1680744313.301373
128,1680744313.303634
128,1680744313.307789
256,1680744313.3118532
128,1680744313.320317
64,1680744313.324815
128,1680744313.326951
32,1680744313.331177
64,1680744313.33236
128,1680744313.334662
256,1680744313.338905
64,1680744313.3473961
64,1680744313.349866
128,1680744313.352036
64,1680744313.356349
128,1680744313.358455
64,1680744313.362678
32,1680744313.364856
64,1680744313.365899
128,1680744313.3679738
64,1680744313.372097
64,1680744313.374341
16,1680744313.376547
16,1680744313.377109
32,1680744313.377652
64,1680744313.37867
128,1680744313.3807008
32,1680744313.385203
32,1680744313.38624
32,1680744313.3873
32,1680744313.388542
16,1680744313.389624
32,1680744313.390166
64,1680744313.391361
64,1680744313.393467
64,1680744313.3955672
128,1680744313.3977191
256,1680744313.4021351
32,1680744313.410538
64,1680744313.411624
128,1680744313.413721
256,1680744313.418167
128,1680744313.4266691
256,1680744313.4309561
32,1680744313.43967
32,1680744313.440752
64,1680744313.441828
64,1680744313.444009
128,1680744313.4462268
256,1680744313.450736
64,1680744313.45925
128,1680744313.461306
64,1680744313.465577
32,1680744313.4676511
64,1680744313.468699
32,1680744313.470835
32,1680744313.471936
64,1680744313.47299
128,1680744313.4750772
128,1680744313.479229
2,1680744313.483573
4,1680744313.483686
8,1680744313.483831
16,1680744313.484106
32,1680744313.484621
32,1680744313.485703
64,1680744313.486746
64,1680744313.4888802
128,1680744313.491103
128,1680744313.495332
128,1680744313.499636
256,1680744313.504052
256,1680744313.512249
128,1680744313.520709
256,1680744313.524916
64,1680744313.533546
64,1680744313.53732
128,1680744313.540979
128,1680744313.548293
128,1680744313.555562
128,1680744313.562892
256,1680744313.571285
128,1680744313.5863302
64,1680744313.593785
128,1680744313.597465
256,1680744313.6051042
64,1680744313.620338
64,1680744313.623944
32,1680744313.62762
64,1680744313.6296551
128,1680744313.6339872
32,1680744313.641272
32,1680744313.6431081
64,1680744313.644924
128,1680744313.6485949
64,1680744313.6559129
128,1680744313.659542
64,1680744313.6671512
128,1680744313.670707
256,1680744313.6780438
64,1680744313.692523
128,1680744313.694814
32,1680744313.699032
64,1680744313.70006
64,1680744313.702237
64,1680744313.704406
64,1680744313.7065248
128,1680744313.708555
32,1680744313.712694
64,1680744313.713732
128,1680744313.716033
64,1680744313.72035
64,1680744313.7223969
64,1680744313.724711
64,1680744313.72692
128,1680744313.729105
32,1680744313.7338738
64,1680744313.735032
128,1680744313.737064
32,1680744313.741405
64,1680744313.7425542
128,1680744313.744583
32,1680744313.748863
32,1680744313.7501462
64,1680744313.7512262
128,1680744313.753216
256,1680744313.757283
128,1680744313.76611
128,1680744313.770346
256,1680744313.7746089
32,1680744313.783338
64,1680744313.784419
128,1680744313.786495
256,1680744313.790585
128,1680744313.79905
32,1680744313.803329
64,1680744313.804396
128,1680744313.806623
64,1680744313.810953
128,1680744313.813153
128,1680744313.817666
128,1680744313.821808
256,1680744313.826268
128,1680744313.835019
256,1680744313.839238
64,1680744313.8476381
128,1680744313.850036
256,1680744313.8540878
128,1680744313.862432
64,1680744313.866623
64,1680744313.8686929
128,1680744313.870731
32,1680744313.875268
64,1680744313.8763149
128,1680744313.878366
128,1680744313.882506
128,1680744313.886805
256,1680744313.8908591
64,1680744313.900008
128,1680744313.902386
128,1680744313.9064808
64,1680744313.910719
64,1680744313.9128032
128,1680744313.915041
64,1680744313.919895
128,1680744313.921949
32,1680744313.926327
64,1680744313.9273589
128,1680744313.929376
128,1680744313.933852
256,1680744313.937877
8,1680744313.9462578
16,1680744313.9465659
32,1680744313.94716
64,1680744313.9481769
128,1680744313.950188
128,1680744313.9543161
128,1680744313.9586189
64,1680744313.963024
16,1680744313.965458
32,1680744313.966134
64,1680744313.967669
32,1680744313.9697862
64,1680744313.9708328
128,1680744313.972865
128,1680744313.976995
128,1680744313.981154
128,1680744313.9855711
256,1680744313.989745
32,1680744313.998411
64,1680744313.999685
16,1680744314.001926
16,1680744314.002509
32,1680744314.003049
64,1680744314.004081
64,1680744314.00617
64,1680744314.008265
128,1680744314.010324
64,1680744314.014724
32,1680744314.016845
64,1680744314.0179148
64,1680744314.019948
128,1680744314.022069
256,1680744314.026347
128,1680744314.03543
64,1680744314.040599
128,1680744314.042655
256,1680744314.0467598
128,1680744314.0552619
32,1680744314.0594401
64,1680744314.060559
128,1680744314.063137
256,1680744314.068084
32,1680744314.076504
64,1680744314.0775309
128,1680744314.079593
128,1680744314.084228
64,1680744314.088398
64,1680744314.090473
128,1680744314.092574
256,1680744314.096909
16,1680744314.105382
32,1680744314.105933
64,1680744314.106967
128,1680744314.109005
256,1680744314.1131089
128,1680744314.1220858
128,1680744314.126249
256,1680744314.130639
32,1680744314.139146
64,1680744314.1401842
128,1680744314.142208
256,1680744314.1462898
256,1680744314.155442
64,1680744314.1641731
128,1680744314.166503
128,1680744314.17063
256,1680744314.174904
64,1680744314.183512
128,1680744314.1856132
32,1680744314.189758
64,1680744314.190795
128,1680744314.192827
64,1680744314.197331
128,1680744314.199596
128,1680744314.20367
64,1680744314.2078831
64,1680744314.21018
64,1680744314.212235
128,1680744314.2143319
128,1680744314.219609
16,1680744314.223795
32,1680744314.224344
32,1680744314.2254772
32,1680744314.226571
64,1680744314.227608
128,1680744314.2296891
64,1680744314.234699
128,1680744314.236903
128,1680744314.241042
128,1680744314.2452412
64,1680744314.250201
128,1680744314.2524958
256,1680744314.256686
64,1680744314.265036
128,1680744314.267572
64,1680744314.271668
16,1680744314.273854
32,1680744314.274486
64,1680744314.275562
64,1680744314.2793322
64,1680744314.282069
32,1680744314.284235
64,1680744314.2852979
64,1680744314.287385
64,1680744314.289561
128,1680744314.291604
256,1680744314.2957408
128,1680744314.3056698
128,1680744314.310148
64,1680744314.316818
32,1680744314.319232
32,1680744314.320323
64,1680744314.321409
32,1680744314.3235269
64,1680744314.3245819
128,1680744314.326616
256,1680744314.33083
64,1680744314.3400068
128,1680744314.3420732
128,1680744314.3461618
128,1680744314.350805
64,1680744314.3563871
128,1680744314.3585
128,1680744314.3630168
256,1680744314.3685591
256,1680744314.377635
64,1680744314.386584
128,1680744314.3896189
128,1680744314.39395
128,1680744314.3990211
128,1680744314.403765
128,1680744314.407843
64,1680744314.4123158
128,1680744314.414536
64,1680744314.419036
64,1680744314.421126
32,1680744314.423402
64,1680744314.4244962
128,1680744314.4265852
256,1680744314.4307241
128,1680744314.439362
256,1680744314.443455
128,1680744314.452275
128,1680744314.456353
32,1680744314.4607959
64,1680744314.4618309
128,1680744314.463947
128,1680744314.46854
64,1680744314.4727948
128,1680744314.474846
128,1680744314.478938
64,1680744314.4835021
64,1680744314.485591
128,1680744314.487613
128,1680744314.491743
64,1680744314.495948
128,1680744314.49804
128,1680744314.503498
128,1680744314.5076811
128,1680744314.511774
256,1680744314.516305
128,1680744314.524549
128,1680744314.528728
256,1680744314.5331242
32,1680744314.541415
32,1680744314.5425541
64,1680744314.543597
128,1680744314.545609
128,1680744314.550794
128,1680744314.5548742
256,1680744314.558996
512,1680744314.5676632
128,1680744314.584944
32,1680744314.589004
8,1680744314.5901299
16,1680744314.5904179
32,1680744314.590991
64,1680744314.592021
64,1680744314.594095
64,1680744314.5962062
128,1680744314.598346
64,1680744314.6025548
64,1680744314.604758
128,1680744314.6068978
128,1680744314.610967
256,1680744314.615628
256,1680744314.624287
32,1680744314.632983
64,1680744314.634133
64,1680744314.636251
64,1680744314.638348
64,1680744314.640594
64,1680744314.642754
128,1680744314.644835
128,1680744314.6493518
128,1680744314.653615
128,1680744314.6578062
64,1680744314.661901
128,1680744314.6640809
128,1680744314.6681778
32,1680744314.672301
64,1680744314.673343
64,1680744314.675637
128,1680744314.677675
256,1680744314.68226
128,1680744314.691038
256,1680744314.6951098
128,1680744314.7036932
256,1680744314.707828
512,1680744314.716743
128,1680744314.733153
256,1680744314.737219
128,1680744314.745377
256,1680744314.7497091
2,1680744314.758132
2,1680744314.758214
4,1680744314.7583659
8,1680744314.75854
16,1680744314.758823
32,1680744314.75934
64,1680744314.76037
64,1680744314.7624729
64,1680744314.764672
64,1680744314.767832
64,1680744314.7699158
32,1680744314.772059
64,1680744314.773115
128,1680744314.775179
256,1680744314.779327
512,1680744314.788125
32,1680744314.805355
64,1680744314.806442
64,1680744314.808498
128,1680744314.8106282
256,1680744314.814902
64,1680744314.823252
64,1680744314.825381
128,1680744314.827426
64,1680744314.8317041
128,1680744314.834072
128,1680744314.8382561
64,1680744314.842497
128,1680744314.8446379
128,1680744314.84919
128,1680744314.85345
32,1680744314.857623
32,1680744314.858741
64,1680744314.859793
128,1680744314.861865
64,1680744314.866107
32,1680744314.868243
64,1680744314.869303
128,1680744314.871756
64,1680744314.876309
128,1680744314.878557
128,1680744314.8834162
256,1680744314.887725
64,1680744314.8960042
128,1680744314.89832
32,1680744314.902923
64,1680744314.903987
32,1680744314.906095
32,1680744314.9071739
64,1680744314.9081979
32,1680744314.910275
64,1680744314.911333
32,1680744314.913714
32,1680744314.9149199
64,1680744314.916129
128,1680744314.918489
128,1680744314.9227378
64,1680744314.926949
128,1680744314.92903
256,1680744314.933575
128,1680744314.941771
128,1680744314.9458618
32,1680744314.950745
32,1680744314.951843
32,1680744314.9529421
16,1680744314.954009
32,1680744314.954536
64,1680744314.9555562
128,1680744314.957608
8,1680744314.9618108
16,1680744314.9620779
32,1680744314.962591
64,1680744314.9636428
64,1680744314.965888
64,1680744314.9682019
64,1680744314.9703522
32,1680744314.972524
32,1680744314.973639
64,1680744314.9746811
64,1680744314.976761
32,1680744314.978934
64,1680744314.979999
64,1680744314.9821959
64,1680744314.984559
64,1680744314.9867961
128,1680744314.988859
64,1680744314.993
64,1680744314.995164
8,1680744314.99735
16,1680744314.99766
32,1680744314.998369
32,1680744314.9997451
64,1680744315.001091
32,1680744315.003219
64,1680744315.004389
128,1680744315.006523
128,1680744315.010609
128,1680744315.014884
128,1680744315.019708
128,1680744315.02403
256,1680744315.0281038
128,1680744315.036818
64,1680744315.041132
128,1680744315.0432189
32,1680744315.047442
32,1680744315.0485451
32,1680744315.049669
64,1680744315.050752
32,1680744315.053128
32,1680744315.054222
32,1680744315.055451
16,1680744315.056577
32,1680744315.05713
64,1680744315.058165
64,1680744315.060263
128,1680744315.06237
16,1680744315.0676758
32,1680744315.068224
64,1680744315.069259
128,1680744315.071286
64,1680744315.07553
128,1680744315.077549
128,1680744315.081846
256,1680744315.0861828
128,1680744315.09501
128,1680744315.100127
128,1680744315.104543
128,1680744315.1087098
256,1680744315.112926
128,1680744315.121514
256,1680744315.12587
512,1680744315.1342962
64,1680744315.151055
32,1680744315.153176
64,1680744315.1541939
64,1680744315.15652
128,1680744315.1586869
64,1680744315.163083
128,1680744315.165349
64,1680744315.1700082
32,1680744315.1721659
64,1680744315.1732962
128,1680744315.175343
64,1680744315.179578
64,1680744315.1818519
128,1680744315.184094
128,1680744315.188162
64,1680744315.192516
128,1680744315.19458
128,1680744315.198735
128,1680744315.2029
128,1680744315.2071402
32,1680744315.2114549
64,1680744315.212545
64,1680744315.214659
32,1680744315.217029
32,1680744315.218106
64,1680744315.219125
128,1680744315.22121
128,1680744315.225803
64,1680744315.2299788
64,1680744315.232243
32,1680744315.234587
64,1680744315.235687
128,1680744315.237717
128,1680744315.2418282
128,1680744315.2461739
128,1680744315.250753
256,1680744315.2548249
32,1680744315.2633011
32,1680744315.264427
64,1680744315.265459
128,1680744315.267487
128,1680744315.271626
64,1680744315.2757409
128,1680744315.277982
256,1680744315.2822459
256,1680744315.290805
16,1680744315.300108
32,1680744315.300713
32,1680744315.301842
64,1680744315.30288
128,1680744315.304946
64,1680744315.309209
64,1680744315.311321
128,1680744315.3136551
256,1680744315.3182201
512,1680744315.326625
64,1680744315.343046
32,1680744315.345082
64,1680744315.346255
128,1680744315.348446
64,1680744315.3526368
128,1680744315.354683
64,1680744315.359047
64,1680744315.361393
128,1680744315.363424
256,1680744315.36785
256,1680744315.376002
128,1680744315.3845499
64,1680744315.388711
64,1680744315.391048
64,1680744315.3931289
128,1680744315.395391
128,1680744315.399818
64,1680744315.404039
128,1680744315.406147
256,1680744315.4101892
128,1680744315.4185688
32,1680744315.423062
64,1680744315.424103
64,1680744315.4262059
64,1680744315.42835
128,1680744315.430414
256,1680744315.435349
512,1680744315.4434931
256,1680744315.4605792
256,1680744315.469179
128,1680744315.477346
128,1680744315.481566
256,1680744315.485685
8,1680744315.494566
16,1680744315.4949389
32,1680744315.495546
64,1680744315.496574
64,1680744315.498954
32,1680744315.501864
64,1680744315.502914
16,1680744315.50508
16,1680744315.505687
32,1680744315.506221
64,1680744315.507242
128,1680744315.50932
256,1680744315.5133429
32,1680744315.5222778
64,1680744315.5233548
64,1680744315.525682
128,1680744315.5277429
128,1680744315.532289
256,1680744315.536472
32,1680744315.544908
32,1680744315.545971
64,1680744315.547076
128,1680744315.5491068
128,1680744315.553232
128,1680744315.55729
64,1680744315.5617201
128,1680744315.563791
128,1680744315.568813
64,1680744315.572921
128,1680744315.575049
256,1680744315.579189
512,1680744315.5878541
128,1680744315.60472
256,1680744315.608787
128,1680744315.6172512
32,1680744315.621523
64,1680744315.6225762
128,1680744315.6248121
128,1680744315.629108
64,1680744315.633773
32,1680744315.635859
64,1680744315.636905
128,1680744315.6389499
128,1680744315.643175
32,1680744315.647543
64,1680744315.648698
64,1680744315.65102
64,1680744315.653156
128,1680744315.655317
256,1680744315.659534
256,1680744315.6678011
64,1680744315.676317
128,1680744315.6784482
128,1680744315.6827562
128,1680744315.6870232
32,1680744315.691262
64,1680744315.692497
128,1680744315.694664
128,1680744315.699042
64,1680744315.7034209
8,1680744315.7055721
16,1680744315.7058508
32,1680744315.706367
32,1680744315.707409
64,1680744315.7084339
64,1680744315.710475
128,1680744315.712739
128,1680744315.717344
64,1680744315.7214878
32,1680744315.7236621
64,1680744315.7246962
64,1680744315.726975
64,1680744315.729105
64,1680744315.731273
64,1680744315.7333171
128,1680744315.735455
128,1680744315.739562
64,1680744315.743666
128,1680744315.7457569
256,1680744315.749981
512,1680744315.7583811
128,1680744315.775341
256,1680744315.779467
64,1680744315.7877572
128,1680744315.789886
128,1680744315.7943082
64,1680744315.7986088
128,1680744315.800884
256,1680744315.804985
16,1680744315.813198
32,1680744315.813833
32,1680744315.814921
64,1680744315.8159559
32,1680744315.818066
64,1680744315.819117
32,1680744315.821219
64,1680744315.8231099
64,1680744315.8271658
64,1680744315.830982
32,1680744315.835775
8,1680744315.83768
16,1680744315.838207
16,1680744315.83918
16,1680744315.8401878
32,1680744315.841103
64,1680744315.842885
128,1680744315.8465018
64,1680744315.8542888
128,1680744315.8579872
32,1680744315.8658218
32,1680744315.868511
64,1680744315.870311
64,1680744315.874482
128,1680744315.87815
64,1680744315.885922
128,1680744315.88973
256,1680744315.8969622
128,1680744315.9114869
256,1680744315.919032
512,1680744315.933981
4,1680744315.9635682
8,1680744315.963818
8,1680744315.964347
16,1680744315.964828
32,1680744315.965798
32,1680744315.967655
64,1680744315.969485
128,1680744315.9731488
128,1680744315.9804192
128,1680744315.9878342
64,1680744315.995104
64,1680744315.9991481
64,1680744316.0040529
128,1680744316.007782
128,1680744316.012226
64,1680744316.018083
128,1680744316.02268
256,1680744316.028179
4,1680744316.0372522
8,1680744316.037424
16,1680744316.037689
32,1680744316.038204
64,1680744316.039257
64,1680744316.041306
64,1680744316.04349
64,1680744316.045559
32,1680744316.048015
64,1680744316.049512
64,1680744316.052072
128,1680744316.054118
128,1680744316.058215
128,1680744316.06225
128,1680744316.066823
64,1680744316.070955
16,1680744316.073271
32,1680744316.073803
64,1680744316.074844
128,1680744316.076875
128,1680744316.081509
64,1680744316.08658
64,1680744316.088671
128,1680744316.090694
256,1680744316.0948029
64,1680744316.10375
64,1680744316.105833
32,1680744316.108099
32,1680744316.109212
64,1680744316.110257
64,1680744316.112371
64,1680744316.114679
128,1680744316.117813
2,1680744316.12202
4,1680744316.122096
8,1680744316.12223
16,1680744316.122487
32,1680744316.122992
16,1680744316.124071
32,1680744316.124616
64,1680744316.125668
128,1680744316.127716
128,1680744316.132034
256,1680744316.1363578
256,1680744316.1447392
128,1680744316.1537678
64,1680744316.157863
128,1680744316.159918
128,1680744316.1641269
64,1680744316.168592
64,1680744316.1706612
64,1680744316.172756
128,1680744316.1748102
256,1680744316.178891
128,1680744316.187902
256,1680744316.191956
64,1680744316.2003012
128,1680744316.202341
64,1680744316.206458
64,1680744316.2085052
128,1680744316.210557
64,1680744316.2148979
64,1680744316.2173529
128,1680744316.219417
128,1680744316.223546
64,1680744316.2276568
64,1680744316.2296991
128,1680744316.231966
128,1680744316.236591
32,1680744316.240727
32,1680744316.241813
64,1680744316.242857
128,1680744316.244891
128,1680744316.2497091
64,1680744316.254297
128,1680744316.2563782
256,1680744316.2604952
64,1680744316.269206
128,1680744316.271272
16,1680744316.2756212
32,1680744316.276157
64,1680744316.277175
64,1680744316.2792552
128,1680744316.2813928
128,1680744316.285882
128,1680744316.2899141
64,1680744316.2940822
128,1680744316.296124
128,1680744316.30088
64,1680744316.305103
128,1680744316.30714
64,1680744316.311222
128,1680744316.313279
256,1680744316.317866
128,1680744316.326581
32,1680744316.3310452
64,1680744316.332334
128,1680744316.335079
128,1680744316.339375
256,1680744316.343504
512,1680744316.352399
8,1680744316.369538
16,1680744316.369875
32,1680744316.370389
64,1680744316.37141
128,1680744316.373475
256,1680744316.377513
8,1680744316.386196
16,1680744316.386475
32,1680744316.3871858
32,1680744316.3882802
64,1680744316.389317
128,1680744316.391386
32,1680744316.3955681
64,1680744316.396677
128,1680744316.3988512
128,1680744316.403191
128,1680744316.40749
16,1680744316.41268
32,1680744316.4134789
32,1680744316.414695
64,1680744316.4160051
128,1680744316.418596
256,1680744316.423262
64,1680744316.431696
128,1680744316.433751
32,1680744316.4379141
64,1680744316.43904
64,1680744316.441323
128,1680744316.443427
128,1680744316.447509
64,1680744316.452055
64,1680744316.4544199
128,1680744316.456596
128,1680744316.460727
128,1680744316.4653308
64,1680744316.469698
64,1680744316.471744
64,1680744316.473805
64,1680744316.47607
128,1680744316.478178
128,1680744316.482555
256,1680744316.486932
256,1680744316.49548
256,1680744316.5042439
16,1680744316.5127308
16,1680744316.5133078
32,1680744316.5139441
32,1680744316.515137
64,1680744316.5162828
128,1680744316.518435
32,1680744316.522924
32,1680744316.524011
32,1680744316.525084
64,1680744316.52611
128,1680744316.528126
128,1680744316.532322
256,1680744316.536569
64,1680744316.544883
64,1680744316.5469718
64,1680744316.549279
128,1680744316.551347
16,1680744316.555796
32,1680744316.556382
32,1680744316.557421
8,1680744316.558603
16,1680744316.558935
16,1680744316.559499
32,1680744316.560051
64,1680744316.561072
128,1680744316.563093
64,1680744316.5675352
64,1680744316.569797
128,1680744316.5718741
64,1680744316.5759969
64,1680744316.5780458
64,1680744316.58021
64,1680744316.582334
128,1680744316.584553
128,1680744316.5890088
64,1680744316.593183
64,1680744316.595247
32,1680744316.597418
32,1680744316.598665
64,1680744316.5998862
128,1680744316.602031
128,1680744316.606275
64,1680744316.610467
64,1680744316.612567
128,1680744316.614744
128,1680744316.618855
256,1680744316.623304
128,1680744316.6318002
64,1680744316.636668
128,1680744316.638695
128,1680744316.6427572
256,1680744316.646861
32,1680744316.655661
64,1680744316.656904
128,1680744316.658977
256,1680744316.6631382
32,1680744316.672009
32,1680744316.6731882
64,1680744316.674241
128,1680744316.6762722
256,1680744316.6803908
128,1680744316.6886091
64,1680744316.6932118
32,1680744316.695353
64,1680744316.6964228
64,1680744316.698712
32,1680744316.701207
32,1680744316.7023182
64,1680744316.70337
128,1680744316.705461
64,1680744316.709609
64,1680744316.711658
128,1680744316.7137852
32,1680744316.718364
64,1680744316.7194118
64,1680744316.721508
64,1680744316.7237601
64,1680744316.7258198
128,1680744316.72804
256,1680744316.732408
128,1680744316.740887
64,1680744316.7450728
64,1680744316.747221
128,1680744316.749301
64,1680744316.753547
16,1680744316.755615
32,1680744316.756174
64,1680744316.7574432
128,1680744316.759628
128,1680744316.763849
256,1680744316.7693188
128,1680744316.77827
8,1680744316.7831428
16,1680744316.78352
32,1680744316.7840781
64,1680744316.785117
128,1680744316.7871912
32,1680744316.791355
64,1680744316.7923908
64,1680744316.7947452
128,1680744316.796902
256,1680744316.801132
64,1680744316.809675
128,1680744316.811737
256,1680744316.815941
128,1680744316.824224
64,1680744316.828696
128,1680744316.830912
128,1680744316.835434
256,1680744316.839742
64,1680744316.848334
128,1680744316.8505971
256,1680744316.8547041
128,1680744316.863095
256,1680744316.867275
128,1680744316.8767412
256,1680744316.8809228
128,1680744316.889387
16,1680744316.893755
16,1680744316.894321
32,1680744316.8948338
32,1680744316.896225
64,1680744316.897395
64,1680744316.8997052
128,1680744316.901896
256,1680744316.905919
128,1680744316.914739
256,1680744316.9190762
128,1680744316.927304
64,1680744316.931902
64,1680744316.934029
128,1680744316.936096
64,1680744316.940209
64,1680744316.9423108
128,1680744316.9443479
64,1680744316.94879
128,1680744316.951496
256,1680744316.955622
64,1680744316.964361
64,1680744316.96684
128,1680744316.968968
32,1680744316.973134
32,1680744316.9742012
64,1680744316.9752378
128,1680744316.9772701
256,1680744316.981515
256,1680744316.989822
16,1680744316.998571
32,1680744316.9991171
64,1680744317.00075
32,1680744317.0029519
32,1680744317.0040908
64,1680744317.005188
64,1680744317.007267
32,1680744317.0093389
64,1680744317.0103538
128,1680744317.012372
256,1680744317.016957
256,1680744317.025683
32,1680744317.03457
16,1680744317.035692
32,1680744317.036233
64,1680744317.037299
128,1680744317.039438
64,1680744317.043592
64,1680744317.045652
128,1680744317.047751
16,1680744317.051965
32,1680744317.05252
64,1680744317.053558
32,1680744317.055729
32,1680744317.056776
32,1680744317.057869
