retransmission_sequences,timestamp
21570,1680744312.045238
21575,1680744312.0452921
21596,1680744312.045333
21601,1680744312.045377
21629,1680744312.045443
21775,1680744312.049283
21825,1680744312.051321
21833,1680744312.0513558
21850,1680744312.051434
21917,1680744312.053083
22115,1680744312.060516
22152,1680744312.064687
22286,1680744312.06915
22417,1680744312.07367
22560,1680744312.077728
22594,1680744312.077774
22658,1680744312.0799072
22710,1680744312.079941
22731,1680744312.0811148
22807,1680744312.085153
22970,1680744312.0913951
23104,1680744312.096095
23209,1680744312.100584
23367,1680744312.104954
23465,1680744312.1092422
23495,1680744312.109267
23538,1680744312.109312
23575,1680744312.110424
23612,1680744312.111561
23649,1680744312.114919
23664,1680744312.1149492
23730,1680744312.1161652
23876,1680744312.123447
24075,1680744312.127649
24252,1680744312.140627
24269,1680744312.140672
24326,1680744312.140716
24541,1680744312.1428428
24563,1680744312.144947
24611,1680744312.14703
24676,1680744312.149329
24681,1680744312.1493702
24827,1680744312.1526852
24987,1680744312.1588328
25151,1680744312.1629472
25169,1680744312.167178
25404,1680744312.1714199
25589,1680744312.18493
25643,1680744312.1849558
25718,1680744312.185003
25748,1680744312.185039
25816,1680744312.186153
25968,1680744312.193368
25980,1680744312.1934001
26078,1680744312.195511
26197,1680744312.2023911
26203,1680744312.202435
26328,1680744312.204648
26394,1680744312.2070599
26636,1680744312.2220669
26722,1680744312.222091
26840,1680744312.222137
26909,1680744312.2242491
27149,1680744312.238745
27398,1680744312.247127
27497,1680744312.247158
27501,1680744312.2472022
27556,1680744312.2472372
27664,1680744312.248561
27825,1680744312.256308
27995,1680744312.2603571
28076,1680744312.264658
28092,1680744312.264704
28170,1680744312.2672582
28270,1680744312.2693279
28282,1680744312.269359
28324,1680744312.2725272
28380,1680744312.272564
28451,1680744312.276082
28502,1680744312.2781608
28538,1680744312.278208
28589,1680744312.281655
28744,1680744312.288606
29267,1680744312.318381
29379,1680744312.3184059
29881,1680744312.326533
29980,1680744312.326566
30027,1680744312.3307369
30035,1680744312.33077
30053,1680744312.330814
30137,1680744312.331908
30364,1680744312.3391411
30396,1680744312.3435478
30759,1680744312.3565629
30783,1680744312.356587
30944,1680744312.3606741
31000,1680744312.360712
31064,1680744312.362817
31234,1680744312.369528
31377,1680744312.373587
31384,1680744312.37362
31428,1680744312.375957
31485,1680744312.378036
31762,1680744312.392548
31820,1680744312.392572
32008,1680744312.396663
32036,1680744312.396707
32139,1680744312.398952
32163,1680744312.401192
32247,1680744312.403263
32292,1680744312.405345
32390,1680744312.4076421
32506,1680744312.414159
32874,1680744312.426684
33119,1680744312.435483
33125,1680744312.435507
33166,1680744312.435543
33211,1680744312.435586
33235,1680744312.435644
33313,1680744312.439331
33496,1680744312.4457421
33573,1680744312.449913
33646,1680744312.4499562
33672,1680744312.4499881
33715,1680744312.45314
33787,1680744312.4552581
33854,1680744312.457341
33921,1680744312.459394
34127,1680744312.46596
34206,1680744312.470212
34232,1680744312.470276
34335,1680744312.47236
34357,1680744312.474609
34419,1680744312.4769018
34433,1680744312.476941
34467,1680744312.47698
34603,1680744312.485146
34612,1680744312.485176
34707,1680744312.4852118
34733,1680744312.48624
35007,1680744312.501961
35112,1680744312.501984
35129,1680744312.502021
35293,1680744312.5041192
35490,1680744312.518995
35746,1680744312.5269408
35750,1680744312.526975
35754,1680744312.527013
35785,1680744312.527046
35787,1680744312.5270889
35858,1680744312.527138
35867,1680744312.5271811
35918,1680744312.527231
35962,1680744312.527284
35983,1680744312.5273259
36006,1680744312.527767
36252,1680744312.535945
36274,1680744312.540255
36301,1680744312.540303
36314,1680744312.540354
36437,1680744312.543638
36461,1680744312.543672
36492,1680744312.544747
36606,1680744312.5479481
36653,1680744312.550874
36729,1680744312.553008
36869,1680744312.559247
36925,1680744312.5592902
37309,1680744312.574209
37422,1680744312.582836
37677,1680744312.59116
37687,1680744312.5912
37899,1680744312.595285
37907,1680744312.5953212
37923,1680744312.595376
38011,1680744312.595433
38446,1680744312.611926
38649,1680744312.620762
38664,1680744312.620786
38669,1680744312.6208231
38686,1680744312.620893
38767,1680744312.6209311
38839,1680744312.6246169
38959,1680744312.63092
39184,1680744312.635373
39522,1680744312.648184
39567,1680744312.6482089
39703,1680744312.652371
39966,1680744312.66463
40016,1680744312.664701
40091,1680744312.664799
40146,1680744312.6671748
40249,1680744312.673342
40302,1680744312.673374
40363,1680744312.6753669
40366,1680744312.6755798
40382,1680744312.6756322
40402,1680744312.675679
40488,1680744312.6797628
40732,1680744312.694855
40738,1680744312.6949
40902,1680744312.6949341
40907,1680744312.6949928
41013,1680744312.696085
41056,1680744312.699512
41066,1680744312.69954
41080,1680744312.69959
41110,1680744312.6996741
41326,1680744312.707819
41635,1680744312.7203908
41713,1680744312.720426
41892,1680744312.733155
41936,1680744312.733207
42013,1680744312.733258
42229,1680744312.7395258
42327,1680744312.74388
42473,1680744312.74831
42813,1680744312.7612832
42882,1680744312.761323
42939,1680744312.761361
43108,1680744312.767971
43162,1680744312.772119
43364,1680744312.776286
43737,1680744312.788832
43760,1680744312.788874
43799,1680744312.7929971
43923,1680744312.797367
44134,1680744312.801764
44161,1680744312.801795
44174,1680744312.8018298
44382,1680744312.809675
44405,1680744312.809709
44439,1680744312.811755
44450,1680744312.8118029
44452,1680744312.811845
44464,1680744312.8118951
44564,1680744312.816381
44671,1680744312.822675
44739,1680744312.822709
44855,1680744312.824789
44929,1680744312.831147
44953,1680744312.831208
45048,1680744312.83302
45050,1680744312.8330472
45230,1680744312.83934
45379,1680744312.8435352
45420,1680744312.847808
45553,1680744312.852274
45908,1680744312.864644
46118,1680744312.8733718
46252,1680744312.873396
46506,1680744312.8862422
46541,1680744312.8862982
46549,1680744312.8863392
46573,1680744312.886383
46599,1680744312.886425
46608,1680744312.886483
46615,1680744312.886533
46468,1680744312.8866858
46682,1680744312.8867269
46806,1680744312.890801
46817,1680744312.892904
46886,1680744312.894936
46953,1680744312.8970969
47074,1680744312.903946
47172,1680744312.903996
47200,1680744312.906057
47219,1680744312.906092
47250,1680744312.9061341
47274,1680744312.907825
47279,1680744312.907867
47359,1680744312.9119518
47684,1680744312.9267788
48007,1680744312.935016
48009,1680744312.9350479
48056,1680744312.935115
48078,1680744312.9351912
48233,1680744312.942442
48339,1680744312.9424791
48381,1680744312.945023
48418,1680744312.947361
48953,1680744312.979696
49119,1680744312.979738
49188,1680744312.9797912
49221,1680744312.979869
49262,1680744312.979916
49281,1680744312.97996
49338,1680744312.980024
49378,1680744312.980063
49505,1680744312.9851892
49636,1680744312.9913988
49651,1680744312.991432
49660,1680744312.991474
49721,1680744312.9915369
49771,1680744312.993173
49900,1680744313.000724
49996,1680744313.000748
50071,1680744313.002869
50132,1680744313.004931
50148,1680744313.0059898
50229,1680744313.008047
50423,1680744313.014793
50455,1680744313.01915
50576,1680744313.023241
50602,1680744313.023285
50706,1680744313.025377
50720,1680744313.0254111
50735,1680744313.0254562
50749,1680744313.025512
51015,1680744313.042149
51086,1680744313.042181
51617,1680744313.054977
51754,1680744313.063235
51808,1680744313.063274
51863,1680744313.063325
52305,1680744313.078573
52381,1680744313.087451
52467,1680744313.087476
52483,1680744313.087521
52706,1680744313.0938969
52747,1680744313.0939362
52842,1680744313.096079
52947,1680744313.102698
53000,1680744313.10273
53030,1680744313.1027882
53064,1680744313.103847
53101,1680744313.1049159
53240,1680744313.112206
53350,1680744313.117571
53596,1680744313.1258838
53608,1680744313.125917
53742,1680744313.130105
53764,1680744313.130152
53846,1680744313.1301749
53900,1680744313.1344361
53959,1680744313.1365938
53984,1680744313.136638
54063,1680744313.139782
54121,1680744313.141928
54149,1680744313.1419609
54301,1680744313.150364
54466,1680744313.155243
54533,1680744313.1593869
54665,1680744313.163594
54723,1680744313.1636338
54879,1680744313.17067
54952,1680744313.1706948
54999,1680744313.1727731
55021,1680744313.17281
55050,1680744313.1739872
55177,1680744313.181366
55429,1680744313.194599
55587,1680744313.194623
55640,1680744313.194659
55688,1680744313.196895
55782,1680744313.1993878
55806,1680744313.201099
55962,1680744313.208448
56027,1680744313.208493
56146,1680744313.214854
56199,1680744313.214931
56349,1680744313.221545
56419,1680744313.22158
56425,1680744313.2216141
56440,1680744313.22167
56487,1680744313.223344
56514,1680744313.224463
56848,1680744313.240225
56979,1680744313.240248
57049,1680744313.244338
57071,1680744313.24437
57375,1680744313.25922
57459,1680744313.259244
57658,1680744313.2633548
57745,1680744313.268342
57938,1680744313.272506
57968,1680744313.276636
58154,1680744313.2808561
58172,1680744313.280899
58332,1680744313.287437
58380,1680744313.2874749
58454,1680744313.2898371
58468,1680744313.289872
58483,1680744313.2909389
58582,1680744313.294081
58711,1680744313.300204
58773,1680744313.3002381
58795,1680744313.3002791
59003,1680744313.30777
59270,1680744313.320268
59331,1680744313.320292
59443,1680744313.324766
59491,1680744313.324791
59656,1680744313.3310468
59661,1680744313.3310888
59671,1680744313.331133
59965,1680744313.347255
60029,1680744313.347299
60145,1680744313.347352
60217,1680744313.349853
60390,1680744313.3562748
60405,1680744313.356308
60549,1680744313.3626199
60565,1680744313.362656
60679,1680744313.364798
60681,1680744313.364833
60844,1680744313.372022
60900,1680744313.372066
60975,1680744313.374319
61027,1680744313.3764281
61031,1680744313.376472
61064,1680744313.376517
61083,1680744313.377089
61265,1680744313.385083
61284,1680744313.385115
61323,1680744313.38517
61354,1680744313.386216
61385,1680744313.387278
61389,1680744313.3885188
61425,1680744313.389534
61429,1680744313.389608
61516,1680744313.393447
61582,1680744313.395547
61839,1680744313.410392
61871,1680744313.4104152
61880,1680744313.410462
62007,1680744313.4105039
62321,1680744313.426618
62371,1680744313.426642
62711,1680744313.439523
62801,1680744313.4395468
62871,1680744313.439585
62899,1680744313.439636
62952,1680744313.440733
63023,1680744313.4439669
63287,1680744313.459148
63291,1680744313.459189
63478,1680744313.459224
63624,1680744313.4655108
63677,1680744313.465545
63731,1680744313.467587
63764,1680744313.4676301
63819,1680744313.470769
63861,1680744313.470811
63884,1680744313.4719172
64059,1680744313.479203
64148,1680744313.48332
64157,1680744313.4833438
64174,1680744313.483381
64179,1680744313.4834182
64220,1680744313.483454
64237,1680744313.483489
64243,1680744313.483548
64311,1680744313.485684
64387,1680744313.48886
64508,1680744313.495307
64618,1680744313.499618
64947,1680744313.512227
65168,1680744313.520659
65369,1680744313.520684
65519,1680744313.533408
65614,1680744313.533442
65663,1680744313.5334852
65755,1680744313.537214
36,1680744313.537246
241,1680744313.548249
351,1680744313.555514
413,1680744313.562848
670,1680744313.586224
832,1680744313.586282
898,1680744313.59368
1011,1680744313.5937312
1316,1680744313.620168
1355,1680744313.620227
1413,1680744313.62029
1523,1680744313.6239
1551,1680744313.627489
1562,1680744313.627557
1715,1680744313.641098
1757,1680744313.641151
1771,1680744313.6412292
1847,1680744313.643064
2003,1680744313.6557949
2068,1680744313.6558578
2154,1680744313.666954
2219,1680744313.667064
2493,1680744313.692436
2578,1680744313.692464
2660,1680744313.692499
2813,1680744313.6989062
2840,1680744313.6989498
2852,1680744313.698996
2954,1680744313.702208
3040,1680744313.7043872
3132,1680744313.706508
3258,1680744313.712566
3265,1680744313.712598
3289,1680744313.712662
3498,1680744313.720292
3516,1680744313.7203252
3604,1680744313.7223759
3668,1680744313.724689
3729,1680744313.726902
3903,1680744313.733716
3918,1680744313.7337542
3920,1680744313.7338471
4101,1680744313.741318
4128,1680744313.74135
4146,1680744313.742496
4160,1680744313.74253
4310,1680744313.7487628
4346,1680744313.7487931
4352,1680744313.7488341
4400,1680744313.75011
4749,1680744313.766025
4894,1680744313.766058
5012,1680744313.770326
5220,1680744313.783157
5364,1680744313.783189
5384,1680744313.783227
5400,1680744313.7832892
5711,1680744313.798976
5745,1680744313.799007
5906,1680744313.803218
5943,1680744313.803252
6002,1680744313.803307
6124,1680744313.810905
6186,1680744313.8109288
6403,1680744313.817653
6495,1680744313.82179
6813,1680744313.834968
6820,1680744313.834993
7136,1680744313.847518
7223,1680744313.847541
7230,1680744313.8475971
7540,1680744313.8623831
7654,1680744313.862408
7854,1680744313.866563
7896,1680744313.8665972
7956,1680744313.868672
8078,1680744313.875175
8090,1680744313.875199
8138,1680744313.875236
8257,1680744313.882473
8419,1680744313.886786
8713,1680744313.899793
8764,1680744313.8998542
8881,1680744313.899959
8994,1680744313.906456
9169,1680744313.910642
9203,1680744313.910699
9248,1680744313.9127831
9348,1680744313.919847
9421,1680744313.91987
9543,1680744313.926154
9562,1680744313.9262369
9601,1680744313.926293
9796,1680744313.9338398
10096,1680744313.946034
10137,1680744313.946069
10161,1680744313.9461188
10236,1680744313.946177
10254,1680744313.946221
10401,1680744313.954296
10547,1680744313.958605
10706,1680744313.962958
10713,1680744313.963009
10786,1680744313.9653199
10804,1680744313.965354
10833,1680744313.965438
10899,1680744313.969706
10910,1680744313.969738
11153,1680744313.976976
11266,1680744313.981133
11329,1680744313.9855502
11723,1680744313.998251
11731,1680744313.998283
11745,1680744313.9983292
11747,1680744313.998379
11861,1680744314.001809
11887,1680744314.001845
11894,1680744314.0019011
11923,1680744314.00249
11989,1680744314.006148
12094,1680744314.0082471
12214,1680744314.014635
12262,1680744314.014678
12323,1680744314.016784
12350,1680744314.016833
12433,1680744314.019924
12820,1680744314.0353768
12840,1680744314.035402
12917,1680744314.040548
12941,1680744314.040573
13330,1680744314.055208
13356,1680744314.055232
13504,1680744314.059359
13518,1680744314.059401
13608,1680744314.060524
13937,1680744314.076322
14034,1680744314.0763671
14045,1680744314.07642
14047,1680744314.0764759
14229,1680744314.084214
14323,1680744314.088321
14419,1680744314.0883641
14465,1680744314.090453
14738,1680744314.10515
14763,1680744314.105183
14805,1680744314.105233
14828,1680744314.10529
14913,1680744314.105352
15203,1680744314.122035
15403,1680744314.122061
15543,1680744314.126231
15722,1680744314.139012
15727,1680744314.139037
15792,1680744314.139072
15881,1680744314.139116
16198,1680744314.155427
16456,1680744314.164026
16536,1680744314.1640801
16578,1680744314.1641521
16834,1680744314.17061
17017,1680744314.1834161
17029,1680744314.18344
17075,1680744314.183487
17403,1680744314.189638
17427,1680744314.189672
17432,1680744314.189725
17572,1680744314.1972558
17682,1680744314.197289
17774,1680744314.2036438
17884,1680744314.2078028
17939,1680744314.207836
18058,1680744314.210162
18119,1680744314.212215
18278,1680744314.219563
18408,1680744314.2236109
18415,1680744314.223658
18423,1680744314.223713
18452,1680744314.223762
18484,1680744314.225457
18513,1680744314.226551
18694,1680744314.2346408
18755,1680744314.234665
18869,1680744314.241017
19029,1680744314.2452202
19144,1680744314.25009
19151,1680744314.250168
19541,1680744314.264933
19636,1680744314.264957
19651,1680744314.265005
19738,1680744314.2716029
19811,1680744314.271637
19857,1680744314.2737322
19884,1680744314.273791
19898,1680744314.273817
19987,1680744314.279302
20026,1680744314.2820559
20093,1680744314.284179
20119,1680744314.284211
20226,1680744314.2873652
20299,1680744314.289543
20629,1680744314.3056178
20745,1680744314.305644
20832,1680744314.310126
20973,1680744314.316749
20983,1680744314.316778
21027,1680744314.319181
21030,1680744314.319204
21094,1680744314.320307
21171,1680744314.323458
21194,1680744314.323491
21488,1680744314.3399029
21514,1680744314.33993
21680,1680744314.339981
21786,1680744314.346137
21900,1680744314.3507872
22045,1680744314.356321
22085,1680744314.3563478
22322,1680744314.362998
22681,1680744314.377617
22738,1680744314.386427
22752,1680744314.386472
22865,1680744314.386542
23138,1680744314.3939352
23170,1680744314.3990011
23329,1680744314.403751
23442,1680744314.407821
23562,1680744314.4122481
23602,1680744314.412271
23804,1680744314.4189708
23855,1680744314.419013
23920,1680744314.4211059
23954,1680744314.4233532
23966,1680744314.423378
24309,1680744314.439283
24410,1680744314.439324
24658,1680744314.452225
24775,1680744314.45225
24958,1680744314.456334
25056,1680744314.4607098
25091,1680744314.460733
25102,1680744314.4607701
25263,1680744314.468528
25349,1680744314.472725
25438,1680744314.472769
25617,1680744314.4789178
25745,1680744314.483453
25768,1680744314.4834769
25798,1680744314.4855711
26033,1680744314.491723
26086,1680744314.495884
26140,1680744314.495929
26242,1680744314.503485
26432,1680744314.507663
26558,1680744314.511754
26797,1680744314.5244758
26843,1680744314.524513
27013,1680744314.5287092
27329,1680744314.5412989
27341,1680744314.541332
27356,1680744314.541366
27452,1680744314.542443
27512,1680744314.542484
27541,1680744314.542527
27731,1680744314.5507798
27769,1680744314.554854
28341,1680744314.5848541
28350,1680744314.5848792
28600,1680744314.584917
28853,1680744314.588912
28861,1680744314.588945
28887,1680744314.5889778
28927,1680744314.5900202
28935,1680744314.590065
28951,1680744314.590107
29055,1680744314.594075
29103,1680744314.596183
29202,1680744314.602478
29224,1680744314.602512
29392,1680744314.606879
29495,1680744314.610946
29968,1680744314.632749
29999,1680744314.6327848
30030,1680744314.632839
30066,1680744314.632885
30132,1680744314.632946
30302,1680744314.636231
30347,1680744314.638329
30430,1680744314.640577
30489,1680744314.642735
30674,1680744314.649337
30832,1680744314.657734
30868,1680744314.6577642
30993,1680744314.661845
31065,1680744314.661879
31207,1680744314.668155
31298,1680744314.672184
31317,1680744314.672226
31399,1680744314.672277
31486,1680744314.6756191
31753,1680744314.690985
31884,1680744314.69101
32083,1680744314.703638
32204,1680744314.703669
32785,1680744314.7330182
32834,1680744314.733063
32846,1680744314.733116
33422,1680744314.745305
33566,1680744314.7453382
33766,1680744314.757897
33815,1680744314.757941
33819,1680744314.757965
33900,1680744314.7580018
33918,1680744314.758052
33945,1680744314.758089
34002,1680744314.758346
34120,1680744314.7624478
34136,1680744314.7646039
34200,1680744314.767819
34270,1680744314.769892
34333,1680744314.7719831
34364,1680744314.772028
34974,1680744314.805197
35003,1680744314.805221
35014,1680744314.80528
35169,1680744314.805321
35376,1680744314.806423
35415,1680744314.8084779
35759,1680744314.823149
35809,1680744314.823174
35859,1680744314.823211
35978,1680744314.8253598
36059,1680744314.8315961
36156,1680744314.831638
36273,1680744314.838237
36380,1680744314.842449
36468,1680744314.842473
36624,1680744314.8491719
36816,1680744314.857504
36863,1680744314.857536
36890,1680744314.857585
36944,1680744314.8586721
36974,1680744314.858706
37075,1680744314.86603
37093,1680744314.8660722
37235,1680744314.868223
37373,1680744314.876231
37422,1680744314.876262
37573,1680744314.8833978
37844,1680744314.895896
37850,1680744314.895929
37925,1680744314.895978
38141,1680744314.902784
38187,1680744314.902842
38200,1680744314.90288
38293,1680744314.906038
38333,1680744314.906074
38362,1680744314.9071538
38456,1680744314.910207
38474,1680744314.9102411
38520,1680744314.913646
38554,1680744314.9136891
38579,1680744314.914857
38773,1680744314.9227252
38852,1680744314.926878
38942,1680744314.9269278
39200,1680744314.9417138
39285,1680744314.941747
39470,1680744314.945845
39573,1680744314.950463
39592,1680744314.950679
39594,1680744314.9507258
39685,1680744314.951823
39727,1680744314.9529228
39730,1680744314.95395
39757,1680744314.953983
39891,1680744314.961652
39937,1680744314.961685
39956,1680744314.961719
39968,1680744314.961781
40072,1680744314.965871
40161,1680744314.968182
40221,1680744314.970335
40254,1680744314.972467
40266,1680744314.972501
40340,1680744314.97362
40390,1680744314.9767349
40480,1680744314.978851
40502,1680744314.978909
40595,1680744314.982176
40638,1680744314.9845362
40708,1680744314.986774
40883,1680744314.9929202
40899,1680744314.992963
40951,1680744314.995144
40993,1680744314.997154
41021,1680744314.997189
41023,1680744314.99725
41043,1680744314.99731
41097,1680744314.999703
41167,1680744315.0031638
41183,1680744315.003198
41331,1680744315.010584
41497,1680744315.01486
41602,1680744315.0196638
41773,1680744315.0240169
42011,1680744315.036768
42150,1680744315.036793
42294,1680744315.041054
42315,1680744315.041101
42398,1680744315.0473468
42421,1680744315.047393
42475,1680744315.0474188
42514,1680744315.048527
42556,1680744315.049649
42628,1680744315.053068
42670,1680744315.0531042
42684,1680744315.0541928
42717,1680744315.0554318
42738,1680744315.056513
42765,1680744315.056549
42828,1680744315.060243
42992,1680744315.067522
43008,1680744315.0675468
43017,1680744315.067596
43067,1680744315.067651
43224,1680744315.075457
43260,1680744315.07549
43427,1680744315.081821
43636,1680744315.094878
43712,1680744315.09495
43984,1680744315.100103
44118,1680744315.1045299
44254,1680744315.10869
44519,1680744315.1214662
44547,1680744315.1214888
45062,1680744315.1508968
45122,1680744315.15092
45197,1680744315.150968
45359,1680744315.151024
45569,1680744315.153119
45575,1680744315.1531541
45677,1680744315.1564999
45799,1680744315.163032
45823,1680744315.1630569
45981,1680744315.1699588
46065,1680744315.169983
46140,1680744315.172103
46156,1680744315.1721358
46303,1680744315.179521
46378,1680744315.1795552
46405,1680744315.18184
46539,1680744315.188137
46644,1680744315.192446
46762,1680744315.192479
46872,1680744315.198714
47020,1680744315.202879
47162,1680744315.207128
47271,1680744315.211342
47303,1680744315.211382
47307,1680744315.21144
47403,1680744315.214628
47465,1680744315.216963
47492,1680744315.216994
47511,1680744315.218087
47647,1680744315.2257888
47787,1680744315.229921
47861,1680744315.229955
47916,1680744315.232231
47961,1680744315.234529
47963,1680744315.234567
48150,1680744315.2418041
48271,1680744315.246152
48370,1680744315.25074
48725,1680744315.263128
48737,1680744315.263169
48769,1680744315.263216
48850,1680744315.263273
48892,1680744315.264406
49095,1680744315.271605
49195,1680744315.2756789
49258,1680744315.275715
49597,1680744315.290781
49719,1680744315.299849
49744,1680744315.299886
49804,1680744315.299938
49897,1680744315.300012
49900,1680744315.300063
49996,1680744315.3018198
50211,1680744315.309153
50221,1680744315.3091872
50251,1680744315.311296
50822,1680744315.34287
50832,1680744315.342918
51142,1680744315.342962
51174,1680744315.343016
51277,1680744315.345052
51313,1680744315.346185
51328,1680744315.346231
51506,1680744315.352579
51535,1680744315.3526132
51707,1680744315.359016
51714,1680744315.361302
51744,1680744315.361336
51792,1680744315.3613708
52147,1680744315.375981
52292,1680744315.384483
52338,1680744315.384528
52564,1680744315.388618
52627,1680744315.388654
52670,1680744315.391021
52737,1680744315.393109
52898,1680744315.399754
52990,1680744315.4039528
53028,1680744315.403994
53355,1680744315.418496
53474,1680744315.418535
53549,1680744315.422952
53610,1680744315.422998
53654,1680744315.423023
53752,1680744315.426186
53816,1680744315.428331
54382,1680744315.460521
54500,1680744315.4605608
54942,1680744315.4691641
55256,1680744315.477271
55289,1680744315.4773161
55356,1680744315.481545
55714,1680744315.4943402
55733,1680744315.49439
55757,1680744315.494443
55782,1680744315.494495
55805,1680744315.49455
55706,1680744315.4948711
55808,1680744315.494905
55871,1680744315.4989371
55962,1680744315.501811
55973,1680744315.501834
56047,1680744315.504947
56078,1680744315.504995
56083,1680744315.5050392
56098,1680744315.505667
56395,1680744315.5221179
56454,1680744315.522142
56478,1680744315.5221791
56485,1680744315.5222342
56694,1680744315.525662
56876,1680744315.532275
57053,1680744315.544738
57112,1680744315.544771
57166,1680744315.544829
57252,1680744315.544884
57279,1680744315.545951
57479,1680744315.553212
57566,1680744315.557269
57677,1680744315.561671
57686,1680744315.5616949
57862,1680744315.5688
58039,1680744315.572884
58028,1680744315.5749938
58104,1680744315.575027
58795,1680744315.604581
58903,1680744315.604606
58914,1680744315.604678
59205,1680744315.6172018
59235,1680744315.617226
59462,1680744315.621408
59556,1680744315.621446
59568,1680744315.6214871
59711,1680744315.6290948
59855,1680744315.633725
59905,1680744315.63375
59930,1680744315.635782
59975,1680744315.6358259
60194,1680744315.643163
60256,1680744315.64739
60310,1680744315.647434
60329,1680744315.6474938
60379,1680744315.650998
60443,1680744315.653135
60921,1680744315.6677802
61017,1680744315.6762218
61026,1680744315.676246
61195,1680744315.676291
61394,1680744315.68274
61415,1680744315.6870022
61561,1680744315.691123
61577,1680744315.691155
61582,1680744315.6912158
61862,1680744315.699029
61927,1680744315.703362
61929,1680744315.703396
62016,1680744315.705397
62018,1680744315.705431
62032,1680744315.7054908
62070,1680744315.7055418
62107,1680744315.70739
62185,1680744315.710444
62297,1680744315.717331
62425,1680744315.721399
62517,1680744315.721455
62552,1680744315.723594
62586,1680744315.723637
62646,1680744315.726955
62734,1680744315.7290869
62806,1680744315.731253
62878,1680744315.73538
62896,1680744315.735423
63067,1680744315.739537
63125,1680744315.7436092
63139,1680744315.743642
63673,1680744315.7752352
63822,1680744315.7752588
63892,1680744315.775306
64414,1680744315.7876558
64418,1680744315.7876868
64543,1680744315.7877288
64637,1680744315.794296
64836,1680744315.798559
64879,1680744315.798583
65083,1680744315.813026
65116,1680744315.8130581
65183,1680744315.813123
65318,1680744315.813173
65353,1680744315.814902
65441,1680744315.817987
65465,1680744315.81803
65518,1680744315.821146
65521,1680744315.8211799
65569,1680744315.8230882
62,1680744315.830768
96,1680744315.830841
112,1680744315.830922
171,1680744315.835677
221,1680744315.8357272
228,1680744315.8375082
233,1680744315.8375628
245,1680744315.837621
277,1680744315.839139
281,1680744315.840148
416,1680744315.854181
438,1680744315.854239
642,1680744315.8656268
655,1680744315.8656871
671,1680744315.8657532
735,1680744315.868474
856,1680744315.878114
953,1680744315.8858151
966,1680744315.885865
1247,1680744315.911374
1422,1680744315.911423
1954,1680744315.9629922
1959,1680744315.963052
1999,1680744315.963116
2034,1680744315.963177
2132,1680744315.963255
2178,1680744315.9633238
2321,1680744315.963414
2331,1680744315.9635122
2398,1680744315.9643059
2433,1680744315.9676118
2584,1680744315.9803772
2724,1680744315.987796
2845,1680744315.994977
2904,1680744315.995062
2960,1680744315.9991128
3021,1680744316.004012
3235,1680744316.0122082
3264,1680744316.017523
3356,1680744316.0177312
3686,1680744316.0369651
3707,1680744316.036991
3715,1680744316.0370371
3746,1680744316.037078
3769,1680744316.0371149
3787,1680744316.037171
3811,1680744316.037208
3914,1680744316.041286
4014,1680744316.043471
4082,1680744316.04554
4114,1680744316.0479019
4125,1680744316.0479732
4243,1680744316.0520508
4325,1680744316.0581892
4484,1680744316.062229
4684,1680744316.06673
4757,1680744316.070879
4762,1680744316.070922
4825,1680744316.0731509
4863,1680744316.0731971
4886,1680744316.0732422
5097,1680744316.08146
5146,1680744316.0865111
5219,1680744316.086536
5302,1680744316.088651
5577,1680744316.103648
5638,1680744316.103672
5732,1680744316.1037068
5818,1680744316.105809
5833,1680744316.108045
5855,1680744316.1080692
5927,1680744316.1091928
5993,1680744316.112353
6059,1680744316.11462
6157,1680744316.121718
6178,1680744316.121753
6207,1680744316.121786
6210,1680744316.121842
6226,1680744316.1218848
6234,1680744316.121927
6249,1680744316.1219862
6325,1680744316.123991
6339,1680744316.124037
6573,1680744316.132009
6794,1680744316.144724
7131,1680744316.153715
7140,1680744316.15374
7269,1680744316.157794
7340,1680744316.157828
7536,1680744316.164105
7546,1680744316.16854
7622,1680744316.1685681
7707,1680744316.1706429
7751,1680744316.1727328
8107,1680744316.1878521
8222,1680744316.187876
8382,1680744316.200184
8437,1680744316.200225
8625,1680744316.200279
8716,1680744316.206401
8745,1680744316.206434
8849,1680744316.208482
8988,1680744316.214834
9052,1680744316.214859
9139,1680744316.2173288
9316,1680744316.223526
9349,1680744316.2275982
9414,1680744316.227644
9479,1680744316.229674
9645,1680744316.236578
9735,1680744316.2406158
9750,1680744316.24066
9783,1680744316.240705
9852,1680744316.241791
10000,1680744316.2496698
10183,1680744316.254216
10226,1680744316.254264
10576,1680744316.269106
10588,1680744316.269129
10597,1680744316.269176
10745,1680744316.275452
10825,1680744316.275485
10839,1680744316.27553
10847,1680744316.275593
10959,1680744316.279236
11089,1680744316.2858691
11202,1680744316.289888
11326,1680744316.2940228
11401,1680744316.294056
11495,1680744316.3008661
11649,1680744316.305037
11671,1680744316.305078
11836,1680744316.3111548
11887,1680744316.311188
12138,1680744316.326526
12196,1680744316.326551
12476,1680744316.3308852
12506,1680744316.3309271
12509,1680744316.331014
12693,1680744316.339354
13363,1680744316.3692648
13437,1680744316.369289
13501,1680744316.369327
13542,1680744316.3693702
13570,1680744316.369409
13616,1680744316.3694599
13621,1680744316.369511
13964,1680744316.385911
14004,1680744316.385952
14019,1680744316.386026
