Sequence_number,timestamp
49221,1680744312.963062
49262,1680744312.96313
49281,1680744312.963167
49338,1680744312.963257
49378,1680744312.9633222
49505,1680744312.982537
49636,1680744312.9873421
49651,1680744312.987373
49660,1680744312.987394
49721,1680744312.9874911
49771,1680744312.9921432
49900,1680744312.996278
49996,1680744312.996424
50071,1680744313.000861
50132,1680744313.002972
50148,1680744313.0030038
50229,1680744313.006092
50423,1680744313.01052
50455,1680744313.014872
50576,1680744313.0192041
50602,1680744313.0192509
50706,1680744313.02335
50720,1680744313.0233788
50735,1680744313.023411
50749,1680744313.0234392
51015,1680744313.034017
51086,1680744313.034131
51617,1680744313.046659
51754,1680744313.05517
51808,1680744313.055258
51863,1680744313.0553448
52305,1680744313.0706291
52381,1680744313.07865
52467,1680744313.078787
52483,1680744313.07882
52706,1680744313.089686
52747,1680744313.089757
52842,1680744313.094055
52947,1680744313.098422
53000,1680744313.098512
53030,1680744313.098565
53064,1680744313.102846
53101,1680744313.103905
53240,1680744313.1081338
53350,1680744313.112257
53596,1680744313.117794
53608,1680744313.121752
53742,1680744313.12599
53764,1680744313.12603
53846,1680744313.126158
53900,1680744313.1315389
53959,1680744313.1344829
53984,1680744313.134527
54063,1680744313.1377122
54121,1680744313.1398458
54149,1680744313.139897
54301,1680744313.145426
54466,1680744313.150497
54533,1680744313.155287
54665,1680744313.159446
54723,1680744313.159538
54879,1680744313.1660402
54952,1680744313.1662002
54999,1680744313.170775
55021,1680744313.170816
55050,1680744313.172881
55177,1680744313.1771672
55429,1680744313.186076
55587,1680744313.186319
55640,1680744313.186403
55688,1680744313.194732
55782,1680744313.1970198
55783,1680744313.197031
55806,1680744313.199498
55962,1680744313.2043781
56027,1680744313.204482
56146,1680744313.210654
56199,1680744313.210742
56349,1680744313.217309
56419,1680744313.21742
56425,1680744313.2174358
56440,1680744313.2174652
56487,1680744313.222322
56514,1680744313.223409
56848,1680744313.232108
56979,1680744313.232309
57049,1680744313.2403688
57071,1680744313.2404108
57375,1680744313.250689
57459,1680744313.250819
57658,1680744313.259399
57745,1680744313.2634518
57938,1680744313.268523
57968,1680744313.2725601
58154,1680744313.276761
58172,1680744313.276798
58332,1680744313.283375
58380,1680744313.2834618
58454,1680744313.28758
58468,1680744313.287609
58483,1680744313.289929
58582,1680744313.2921212
58711,1680744313.2961988
58773,1680744313.296296
58795,1680744313.296337
59003,1680744313.303831
59270,1680744313.312045
59331,1680744313.3121438
59443,1680744313.320389
59491,1680744313.3204658
59656,1680744313.327056
59661,1680744313.327071
59671,1680744313.327093
59965,1680744313.339005
60029,1680744313.339133
60145,1680744313.3393111
60217,1680744313.3474329
60390,1680744313.3521411
60405,1680744313.3521721
60549,1680744313.3585129
60565,1680744313.358546
60679,1680744313.362732
60681,1680744313.362744
60844,1680744313.368038
60900,1680744313.368128
60975,1680744313.372171
61027,1680744313.374392
61031,1680744313.3744059
61064,1680744313.374461
61083,1680744313.376587
61265,1680744313.380812
61284,1680744313.380849
61323,1680744313.3809128
61354,1680744313.385261
61385,1680744313.386306
61389,1680744313.3873181
61425,1680744313.388563
61429,1680744313.388577
61516,1680744313.391407
61582,1680744313.3935082
61839,1680744313.402187
61871,1680744313.4022431
61880,1680744313.402264
62007,1680744313.402454
62321,1680744313.4182248
62371,1680744313.418308
62711,1680744313.4310231
62801,1680744313.4311628
62871,1680744313.431275
62899,1680744313.431324
62952,1680744313.439706
63023,1680744313.441876
63287,1680744313.450809
63291,1680744313.450824
63478,1680744313.451102
63624,1680744313.461389
63677,1680744313.461476
63731,1680744313.465625
63764,1680744313.4656808
63819,1680744313.4687371
63861,1680744313.468807
63884,1680744313.47088
64059,1680744313.4751859
64148,1680744313.4792802
64157,1680744313.479302
64174,1680744313.4793339
64179,1680744313.479349
64220,1680744313.4794161
64237,1680744313.479448
64243,1680744313.479464
64311,1680744313.484681
64387,1680744313.486818
64508,1680744313.491186
64618,1680744313.4953809
64947,1680744313.5042
65168,1680744313.512341
65369,1680744313.512637
65519,1680744313.524964
65614,1680744313.525107
65663,1680744313.525186
36,1680744313.533615
241,1680744313.541157
351,1680744313.54845
413,1680744313.5556219
670,1680744313.5713658
832,1680744313.571611
898,1680744313.58635
1011,1680744313.58652
1316,1680744313.60528
1355,1680744313.6053472
1413,1680744313.605439
1523,1680744313.620428
1551,1680744313.62398
1562,1680744313.6240041
1715,1680744313.634045
1757,1680744313.634115
1771,1680744313.6341429
1847,1680744313.641323
2003,1680744313.648688
2068,1680744313.648791
2154,1680744313.6595788
2219,1680744313.659682
2493,1680744313.67811
2578,1680744313.6782432
2660,1680744313.67837
2813,1680744313.694884
2840,1680744313.694933
2852,1680744313.6949592
2954,1680744313.700091
3040,1680744313.7023308
3132,1680744313.704511
3258,1680744313.708656
3265,1680744313.708676
3289,1680744313.7087202
3498,1680744313.716177
3516,1680744313.716213
3604,1680744313.720449
3668,1680744313.722485
3729,1680744313.7247941
3903,1680744313.7292612
3918,1680744313.729293
3920,1680744313.7293031
4101,1680744313.737196
4128,1680744313.737247
4146,1680744313.7373161
4160,1680744313.741399
4310,1680744313.744674
4346,1680744313.744735
4352,1680744313.7447522
4400,1680744313.7489102
4749,1680744313.7574558
4894,1680744313.7576761
5012,1680744313.766311
5220,1680744313.7747378
5364,1680744313.774954
5384,1680744313.774992
5400,1680744313.775022
5711,1680744313.790717
5745,1680744313.790774
5906,1680744313.799094
5943,1680744313.799157
6002,1680744313.799252
6124,1680744313.806665
6186,1680744313.8067641
6403,1680744313.81332
6495,1680744313.8177762
6813,1680744313.826473
6820,1680744313.826494
7136,1680744313.83935
7223,1680744313.839487
7230,1680744313.839505
7540,1680744313.8541389
7654,1680744313.854312
7854,1680744313.862561
7896,1680744313.86263
7956,1680744313.866721
8078,1680744313.87081
8090,1680744313.870836
8138,1680744313.870914
8257,1680744313.878388
8419,1680744313.8825731
8713,1680744313.890986
8764,1680744313.891071
8881,1680744313.891246
8994,1680744313.9024599
9169,1680744313.906623
9203,1680744313.906682
9248,1680744313.9107919
9348,1680744313.915075
9421,1680744313.915193
9543,1680744313.92198
9562,1680744313.922017
9601,1680744313.922082
9796,1680744313.9294431
10096,1680744313.938009
10097,1680744313.938018
10137,1680744313.9380841
10161,1680744313.938126
10236,1680744313.938241
10254,1680744313.938275
10401,1680744313.95022
10547,1680744313.954378
10706,1680744313.958719
10713,1680744313.958739
10786,1680744313.963056
10804,1680744313.963091
10833,1680744313.9631412
10899,1680744313.967713
10910,1680744313.9677389
11153,1680744313.973032
11266,1680744313.977141
11329,1680744313.981212
11723,1680744313.9900138
11731,1680744313.990036
11745,1680744313.990098
11747,1680744313.990124
11861,1680744313.9997299
11887,1680744313.999777
11894,1680744313.999795
11923,1680744314.001961
11989,1680744314.004116
12094,1680744314.00626
12214,1680744314.010405
12262,1680744314.010484
12323,1680744314.0147798
12350,1680744314.014862
12433,1680744314.0179892
12820,1680744314.026625
12840,1680744314.026666
12917,1680744314.035466
12941,1680744314.035508
13330,1680744314.046964
13356,1680744314.047014
13504,1680744314.0553129
13518,1680744314.0553432
13608,1680744314.0554821
13937,1680744314.068275
14034,1680744314.068424
14045,1680744314.068448
14047,1680744314.068458
14229,1680744314.0796769
14323,1680744314.08426
14419,1680744314.084408
14465,1680744314.088458
14738,1680744314.0970602
14763,1680744314.09711
14805,1680744314.09718
14828,1680744314.0972228
14913,1680744314.097353
15203,1680744314.1131442
15403,1680744314.113441
15543,1680744314.12224
15722,1680744314.130687
15727,1680744314.130704
15792,1680744314.130812
15881,1680744314.13095
16198,1680744314.1463308
16456,1680744314.155484
16536,1680744314.1556091
16578,1680744314.155679
16834,1680744314.166647
17017,1680744314.1749382
17029,1680744314.174966
17075,1680744314.175039
17403,1680744314.1857312
17427,1680744314.185777
17432,1680744314.185792
17572,1680744314.19286
17682,1680744314.1930282
17774,1680744314.199657
17884,1680744314.2037
17939,1680744314.203788
18058,1680744314.207978
18119,1680744314.210264
18278,1680744314.2144651
18408,1680744314.219744
18415,1680744314.2197618
18423,1680744314.2197819
18452,1680744314.2198322
18484,1680744314.224381
18513,1680744314.225505
18694,1680744314.229794
18755,1680744314.229891
18869,1680744314.23699
19029,1680744314.241178
19144,1680744314.2453492
19151,1680744314.245367
19541,1680744314.2569118
19636,1680744314.25706
19651,1680744314.25709
19738,1680744314.26762
19811,1680744314.267735
19857,1680744314.271703
19884,1680744314.2717519
19898,1680744314.2717812
19987,1680744314.275622
20026,1680744314.2793531
20093,1680744314.282093
20119,1680744314.28214
20226,1680744314.285377
20299,1680744314.287472
20629,1680744314.2959518
20745,1680744314.296128
20832,1680744314.305794
20973,1680744314.310297
20983,1680744314.3103209
21027,1680744314.316861
21030,1680744314.316879
21094,1680744314.319278
21171,1680744314.32147
21194,1680744314.321513
21488,1680744314.330928
21514,1680744314.330976
21680,1680744314.331224
21786,1680744314.342138
21900,1680744314.3462121
22045,1680744314.350878
22085,1680744314.3509471
22322,1680744314.3587048
22681,1680744314.3689249
22738,1680744314.3776991
22752,1680744314.3777301
22865,1680744314.3779042
23138,1680744314.3898041
23170,1680744314.3939798
23329,1680744314.3991108
23442,1680744314.403821
23562,1680744314.407883
23602,1680744314.407948
23804,1680744314.414658
23855,1680744314.414774
23920,1680744314.419143
23954,1680744314.4211788
23966,1680744314.421205
24309,1680744314.430882
24410,1680744314.431039
24658,1680744314.443563
24775,1680744314.44374
24958,1680744314.452439
25056,1680744314.45647
25091,1680744314.4565299
25102,1680744314.456555
25263,1680744314.4640498
25349,1680744314.468577
25438,1680744314.468715
25617,1680744314.4749901
25745,1680744314.4790778
25768,1680744314.4791198
25798,1680744314.4835389
26033,1680744314.487801
26086,1680744314.4918242
26140,1680744314.491911
26242,1680744314.49808
26432,1680744314.5036201
26558,1680744314.507796
26797,1680744314.5164218
26843,1680744314.5165
27013,1680744314.5245922
27329,1680744314.5332658
27341,1680744314.533294
27356,1680744314.533323
27452,1680744314.5334709
27512,1680744314.5414069
27541,1680744314.541472
27731,1680744314.545755
27769,1680744314.550812
28341,1680744314.567786
28350,1680744314.567808
28600,1680744314.568177
28853,1680744314.58505
28861,1680744314.5850701
28887,1680744314.5851169
28927,1680744314.589039
28935,1680744314.58906
28951,1680744314.589092
29055,1680744314.592104
29103,1680744314.594153
29202,1680744314.598367
29224,1680744314.598408
29392,1680744314.602669
29495,1680744314.6069682
29968,1680744314.616058
29999,1680744314.624363
30030,1680744314.624418
30066,1680744314.624481
30132,1680744314.624583
30302,1680744314.634222
30347,1680744314.6363049
30430,1680744314.638431
30489,1680744314.64067
30674,1680744314.6449962
30832,1680744314.6495621
30868,1680744314.653687
30993,1680744314.657872
31065,1680744314.6579862
31207,1680744314.664175
31298,1680744314.668227
31317,1680744314.6682649
31399,1680744314.668392
31486,1680744314.6734238
31753,1680744314.682386
31884,1680744314.682592
32083,1680744314.695134
32204,1680744314.6953201
32785,1680744314.716877
32834,1680744314.71696
32846,1680744314.716985
33422,1680744314.7373261
33566,1680744314.737542
33766,1680744314.749769
33815,1680744314.749849
33819,1680744314.749862
33900,1680744314.750038
33901,1680744314.750056
33918,1680744314.750124
33919,1680744314.7501361
33945,1680744314.750185
34002,1680744314.758155
34120,1680744314.7604659
34136,1680744314.7625039
34200,1680744314.764714
34270,1680744314.76787
34333,1680744314.769959
34364,1680744314.7700129
34974,1680744314.78831
35003,1680744314.788362
35014,1680744314.788387
35169,1680744314.788617
35376,1680744314.7889228
35415,1680744314.806468
35759,1680744314.8150542
35809,1680744314.815136
35859,1680744314.815216
35978,1680744314.823353
36059,1680744314.82746
36156,1680744314.827615
36273,1680744314.834144
36380,1680744314.8382888
36468,1680744314.8384268
36624,1680744314.8447518
36816,1680744314.8494022
36863,1680744314.853537
36890,1680744314.853586
36944,1680744314.853672
36974,1680744314.85769
37075,1680744314.861888
37093,1680744314.861923
37235,1680744314.866184
37236,1680744314.866195
37373,1680744314.8718562
37422,1680744314.87199
37573,1680744314.878616
37844,1680744314.887806
37850,1680744314.8878238
37925,1680744314.887943
38141,1680744314.89837
38187,1680744314.898446
38200,1680744314.898473
38293,1680744314.904017
38333,1680744314.904086
38362,1680744314.906122
38456,1680744314.908271
38474,1680744314.908306
38520,1680744314.9113579
38554,1680744314.911416
38579,1680744314.913743
38773,1680744314.918612
38852,1680744314.922783
38942,1680744314.922923
39200,1680744314.933669
39285,1680744314.933801
39470,1680744314.9418728
39573,1680744314.9459388
39592,1680744314.945977
39594,1680744314.9459882
39685,1680744314.950797
39727,1680744314.951901
39730,1680744314.952959
39757,1680744314.953006
39891,1680744314.957651
39937,1680744314.9577248
39956,1680744314.957762
39957,1680744314.957771
39968,1680744314.9577951
40072,1680744314.963685
40161,1680744314.9659698
40221,1680744314.968271
40254,1680744314.970377
40266,1680744314.970402
40340,1680744314.972578
40390,1680744314.974715
40480,1680744314.976844
40502,1680744314.976886
40595,1680744314.9801369
40638,1680744314.982267
40708,1680744314.984637
40883,1680744314.989014
40899,1680744314.989047
40951,1680744314.9930701
40993,1680744314.995193
41021,1680744314.995243
41023,1680744314.995253
41043,1680744314.99529
41097,1680744314.998451
41167,1680744315.001164
41183,1680744315.001198
41331,1680744315.006597
41497,1680744315.010737
41602,1680744315.015003
41773,1680744315.0198731
42011,1680744315.028228
42150,1680744315.028435
42294,1680744315.036983
42315,1680744315.037024
42398,1680744315.0432599
42421,1680744315.0433018
42475,1680744315.043388
42514,1680744315.0474591
42556,1680744315.048579
42628,1680744315.0507991
42670,1680744315.0508668
42684,1680744315.053163
42717,1680744315.054257
42738,1680744315.055467
42765,1680744315.0555148
42828,1680744315.058201
42992,1680744315.062454
43008,1680744315.0624871
43017,1680744315.062507
43067,1680744315.0625868
43224,1680744315.071361
43260,1680744315.071423
43427,1680744315.0776372
43636,1680744315.08621
43712,1680744315.0863302
43984,1680744315.095205
44118,1680744315.100329
44254,1680744315.1047192
44519,1680744315.113119
44547,1680744315.11317
45062,1680744315.134364
45122,1680744315.134461
45197,1680744315.134579
45359,1680744315.13482
45569,1680744315.151106
45575,1680744315.151125
45677,1680744315.154251
45799,1680744315.158751
45823,1680744315.158795
45981,1680744315.1653929
46065,1680744315.165525
46140,1680744315.170099
46156,1680744315.170134
46303,1680744315.175426
46378,1680744315.175543
46405,1680744315.179623
46539,1680744315.184153
46644,1680744315.188189
46762,1680744315.1883671
46872,1680744315.194651
47020,1680744315.198833
47162,1680744315.203024
47271,1680744315.2072341
47303,1680744315.2073421
47307,1680744315.207356
47403,1680744315.2126029
47465,1680744315.214748
47492,1680744315.2147992
47511,1680744315.217054
47647,1680744315.22125
47787,1680744315.225861
47861,1680744315.2259772
47916,1680744315.2300348
47961,1680744315.232275
47963,1680744315.232287
48150,1680744315.237789
48271,1680744315.241896
48370,1680744315.246193
48725,1680744315.2549891
48737,1680744315.255015
48769,1680744315.25507
48850,1680744315.255195
48892,1680744315.263335
49095,1680744315.267626
49195,1680744315.271723
49258,1680744315.27182
49597,1680744315.282507
49719,1680744315.290841
49744,1680744315.290886
49804,1680744315.2909818
49897,1680744315.291123
49900,1680744315.291135
49996,1680744315.300752
50211,1680744315.305106
50221,1680744315.30513
50251,1680744315.30924
50822,1680744315.32676
50832,1680744315.326785
51142,1680744315.3272378
51174,1680744315.3272939
51277,1680744315.343081
51313,1680744315.343141
51328,1680744315.345079
51506,1680744315.348594
51535,1680744315.348646
51707,1680744315.354833
51714,1680744315.3548522
51744,1680744315.359041
51792,1680744315.359128
52147,1680744315.368097
52292,1680744315.376069
52338,1680744315.376145
52564,1680744315.384651
52627,1680744315.384753
52670,1680744315.388771
52737,1680744315.391117
52898,1680744315.395508
52990,1680744315.399881
53028,1680744315.399945
53355,1680744315.410311
53474,1680744315.410493
53549,1680744315.418603
53610,1680744315.418698
53654,1680744315.4187698
53752,1680744315.424203
53816,1680744315.426301
54382,1680744315.443691
54500,1680744315.443872
54942,1680744315.4608269
55256,1680744315.469505
55289,1680744315.469562
55356,1680744315.47746
55706,1680744315.4859278
55714,1680744315.485949
55733,1680744315.485985
55757,1680744315.486027
55782,1680744315.48607
55805,1680744315.486111
55808,1680744315.4943202
55871,1680744315.496602
55962,1680744315.499024
55973,1680744315.499049
56047,1680744315.5029619
56078,1680744315.503016
56083,1680744315.50303
56098,1680744315.505116
56395,1680744315.5134652
56454,1680744315.5135622
56478,1680744315.513607
56485,1680744315.513624
56694,1680744315.523464
56876,1680744315.52793
57053,1680744315.536545
57112,1680744315.536642
57166,1680744315.536727
57252,1680744315.53686
57279,1680744315.544943
57479,1680744315.549236
57566,1680744315.553302
57677,1680744315.557333
57686,1680744315.557354
57862,1680744315.563833
58028,1680744315.568908
58039,1680744315.568933
58104,1680744315.5728672
58795,1680744315.588234
58903,1680744315.5884008
58914,1680744315.588427
59205,1680744315.6088278
59235,1680744315.608882
59462,1680744315.6172879
59556,1680744315.617436
59568,1680744315.617463
59711,1680744315.6248891
59855,1680744315.629205
59905,1680744315.629288
59930,1680744315.633792
59975,1680744315.633867
60194,1680744315.6391199
60256,1680744315.643251
60310,1680744315.643339
60329,1680744315.643376
60379,1680744315.648724
60443,1680744315.651048
60921,1680744315.6598709
61017,1680744315.667907
61026,1680744315.6679292
61195,1680744315.668179
61394,1680744315.678647
61415,1680744315.6827981
61561,1680744315.687092
61577,1680744315.687125
61582,1680744315.6871412
61862,1680744315.694852
61927,1680744315.6991339
61929,1680744315.69915
62016,1680744315.703456
62018,1680744315.703468
62032,1680744315.703495
62070,1680744315.703557
62107,1680744315.706398
62185,1680744315.708483
62297,1680744315.71278
62425,1680744315.7173738
62517,1680744315.7175171
62552,1680744315.7215219
62586,1680744315.721581
62646,1680744315.724724
62734,1680744315.727032
62806,1680744315.729175
62878,1680744315.731354
62896,1680744315.733312
63067,1680744315.7356281
63125,1680744315.73964
63139,1680744315.73967
63673,1680744315.758421
63822,1680744315.758645
63892,1680744315.758755
64414,1680744315.779646
64418,1680744315.779661
64543,1680744315.779847
64637,1680744315.789925
64836,1680744315.7944472
64879,1680744315.794518
65083,1680744315.8050208
65116,1680744315.805078
65117,1680744315.805086
65183,1680744315.8051898
65318,1680744315.805394
65353,1680744315.8138711
65441,1680744315.816017
65465,1680744315.8160598
65518,1680744315.819156
65521,1680744315.819168
62,1680744315.823164
96,1680744315.827159
112,1680744315.827203
171,1680744315.8310232
221,1680744315.831105
228,1680744315.835799
233,1680744315.835814
245,1680744315.835841
277,1680744315.838249
281,1680744315.839199
416,1680744315.846535
438,1680744315.846575
642,1680744315.858069
655,1680744315.8580961
671,1680744315.8581262
735,1680744315.865866
856,1680744315.8704178
953,1680744315.878218
966,1680744315.878245
1247,1680744315.896995
1422,1680744315.897254
1954,1680744315.934125
1959,1680744315.934141
1999,1680744315.934207
2034,1680744315.934266
2132,1680744315.9344141
2178,1680744315.934489
2321,1680744315.9347048
2331,1680744315.934727
2398,1680744315.9638379
2433,1680744315.965825
2584,1680744315.973208
2724,1680744315.980494
2845,1680744315.9878988
2904,1680744315.9879942
2960,1680744315.995153
3021,1680744315.9992151
3235,1680744316.007957
3264,1680744316.012258
3356,1680744316.0124018
3686,1680744316.028376
3707,1680744316.028417
3715,1680744316.028437
3746,1680744316.0284889
3769,1680744316.0285308
3787,1680744316.028564
3811,1680744316.028606
3914,1680744316.039304
4014,1680744316.041395
4082,1680744316.043587
4114,1680744316.045611
4125,1680744316.0456362
4243,1680744316.049703
4325,1680744316.054155
4484,1680744316.058301
4684,1680744316.062429
4757,1680744316.066955
4762,1680744316.0669708
4825,1680744316.07098
4863,1680744316.0710468
4886,1680744316.0710888
5097,1680744316.077034
5146,1680744316.0815701
5219,1680744316.081824
5302,1680744316.0866728
5577,1680744316.094919
5638,1680744316.095016
5732,1680744316.095159
5818,1680744316.103848
5833,1680744316.1058502
5855,1680744316.1058922
5927,1680744316.10816
5993,1680744316.110328
6059,1680744316.112436
6157,1680744316.117855
6178,1680744316.1178958
6207,1680744316.1179469
6210,1680744316.117959
6226,1680744316.117991
6234,1680744316.118011
6249,1680744316.11804
6325,1680744316.123029
6339,1680744316.123057
6573,1680744316.12791
6794,1680744316.136498
7131,1680744316.1449971
7140,1680744316.145018
7269,1680744316.153853
7340,1680744316.1539662
7536,1680744316.160108
7546,1680744316.164153
7622,1680744316.1642702
7707,1680744316.16867
7751,1680744316.170702
8107,1680744316.1790771
8222,1680744316.179251
8382,1680744316.1919858
8437,1680744316.192075
8625,1680744316.1923509
8716,1680744316.202394
8745,1680744316.202446
8849,1680744316.2065191
8988,1680744316.2106292
9052,1680744316.21073
9139,1680744316.215065
9316,1680744316.219595
9349,1680744316.223583
9414,1680744316.223687
9479,1680744316.227694
9645,1680744316.232082
9735,1680744316.236634
9750,1680744316.236664
9783,1680744316.2367191
9852,1680744316.2407522
10000,1680744316.2449431
10183,1680744316.249876
10226,1680744316.249994
10576,1680744316.260731
10588,1680744316.260759
10597,1680744316.260779
10745,1680744316.271297
10825,1680744316.271422
10839,1680744316.271452
10847,1680744316.2714722
10959,1680744316.277251
11089,1680744316.281472
11202,1680744316.285939
11326,1680744316.289973
11401,1680744316.290093
11495,1680744316.296139
11649,1680744316.300938
11671,1680744316.300978
11836,1680744316.307189
11887,1680744316.307272
12138,1680744316.317896
12196,1680744316.317989
12476,1680744316.326731
12506,1680744316.326785
12509,1680744316.326797
12693,1680744316.335231
13363,1680744316.3527648
13437,1680744316.352882
13501,1680744316.352983
13542,1680744316.353051
13570,1680744316.353099
13616,1680744316.353175
13621,1680744316.3531892
13964,1680744316.37764
14004,1680744316.377706
14019,1680744316.377735
14078,1680744316.3778281
14097,1680744316.377864
14107,1680744316.377886
14191,1680744316.3872461
14313,1680744316.391433
14390,1680744316.391555
14406,1680744316.391586
14612,1680744316.39902
14650,1680744316.403214
14784,1680744316.407522
14885,1680744316.4076748
14896,1680744316.4077
14899,1680744316.407711
14931,1680744316.413524
15226,1680744316.423373
15329,1680744316.423533
15345,1680744316.4235651
15553,1680744316.433861
15604,1680744316.4339452
15615,1680744316.4339688
15703,1680744316.439135
15870,1680744316.4435709
15939,1680744316.4475641
16035,1680744316.447762
16056,1680744316.452107
16259,1680744316.4567602
16301,1680744316.460762
16432,1680744316.465363
16441,1680744316.465385
16603,1680744316.469791
16642,1680744316.471798
16732,1680744316.473896
16889,1680744316.478315
16934,1680744316.4825442
17172,1680744316.48711
17323,1680744316.495504
17605,1680744316.5043101
17718,1680744316.504481
17738,1680744316.50452
17744,1680744316.5045362
17758,1680744316.504564
17832,1680744316.512751
17870,1680744316.513977
17999,1680744316.5184681
18063,1680744316.518568
18071,1680744316.518589
18145,1680744316.522985
18163,1680744316.5240471
18366,1680744316.528265
18561,1680744316.53663
18630,1680744316.536741
18698,1680744316.5368488
18846,1680744316.54498
18878,1680744316.547023
19029,1680744316.551431
19052,1680744316.5514739
19059,1680744316.551494
19086,1680744316.551541
19127,1680744316.556401
19177,1680744316.557462
19185,1680744316.5574841
19190,1680744316.557573
19206,1680744316.5589619
19395,1680744316.563205
19401,1680744316.5632231
19505,1680744316.567637
19664,1680744316.572007
19705,1680744316.572074
19735,1680744316.576054
19786,1680744316.578079
19849,1680744316.580242
20068,1680744316.584736
20109,1680744316.589047
20110,1680744316.589057
20255,1680744316.593247
20293,1680744316.5952709
20296,1680744316.595283
20356,1680744316.59745
20561,1680744316.6021729
20616,1680744316.606314
20669,1680744316.606401
20794,1680744316.6105669
20883,1680744316.614794
21275,1680744316.623554
21354,1680744316.623677
21419,1680744316.631893
21422,1680744316.631906
21666,1680744316.638856
21950,1680744316.647073
22004,1680744316.6471622
22012,1680744316.647181
22019,1680744316.647198
22323,1680744316.663192
22341,1680744316.6632278
22483,1680744316.66347
22539,1680744316.6635919
22558,1680744316.672002
22568,1680744316.6720378
22911,1680744316.6805482
22919,1680744316.6805692
23074,1680744316.688637
23118,1680744316.68871
23209,1680744316.693252
23214,1680744316.693269
23355,1680744316.696532
23365,1680744316.698741
23422,1680744316.6988318
23425,1680744316.7012281
23586,1680744316.705534
23642,1680744316.705625
23707,1680744316.709665
23830,1680744316.713838
23835,1680744316.7138538
23891,1680744316.71395
23987,1680744316.7194612
24091,1680744316.721608
24120,1680744316.723813
24158,1680744316.725815
24490,1680744316.732678
24587,1680744316.732835
24612,1680744316.7409122
24635,1680744316.7409549
24766,1680744316.745146
24876,1680744316.7493372
24937,1680744316.749434
25003,1680744316.753589
25019,1680744316.753623
25054,1680744316.7536829
25253,1680744316.759783
25607,1680744316.7696278
25624,1680744316.7696629
25701,1680744316.778322
25709,1680744316.778344
25731,1680744316.778383
25780,1680744316.778462
25797,1680744316.778496
25931,1680744316.7872179
25994,1680744316.787318
26021,1680744316.7873669
26136,1680744316.792484
26391,1680744316.8012412
26466,1680744316.8013608
26528,1680744316.8014588
26927,1680744316.816184
26943,1680744316.8162172
27125,1680744316.8243651
27152,1680744316.824415
27249,1680744316.830951
27601,1680744316.8399308
27719,1680744316.840111
27737,1680744316.8401458
27996,1680744316.854802
28146,1680744316.855028
28479,1680744316.8675158
28513,1680744316.867575
28754,1680744316.8810089
28796,1680744316.881082
28988,1680744316.889441
29031,1680744316.889513
29038,1680744316.889531
29058,1680744316.889568
29106,1680744316.89379
29158,1680744316.894899
29212,1680744316.897444
29586,1680744316.906136
29657,1680744316.906247
29917,1680744316.919225
29924,1680744316.9192462
30141,1680744316.927402
30155,1680744316.9274318
30272,1680744316.932003
30452,1680744316.93627
30456,1680744316.9362838
30527,1680744316.94031
30650,1680744316.944435
30716,1680744316.9445388
30989,1680744316.955748
30991,1680744316.9557602
31117,1680744316.955948
31187,1680744316.9644039
31306,1680744316.968991
31328,1680744316.969033
31333,1680744316.969048
31433,1680744316.9731562
31822,1680744316.98173
31964,1680744316.989871
32000,1680744316.98993
32091,1680744316.99007
32111,1680744316.990108
32161,1680744316.990186
32285,1680744317.0008378
32294,1680744317.000861
32311,1680744317.0029671
32425,1680744317.005281
32453,1680744317.007305
32483,1680744317.007356
32868,1680744317.017185
32998,1680744317.025724
33058,1680744317.025822
33091,1680744317.0258791
33231,1680744317.026092
33254,1680744317.034614
33257,1680744317.0346282
33397,1680744317.039479
33497,1680744317.0396328
33527,1680744317.043631
33674,1680744317.047816
33675,1680744317.0478249
33681,1680744317.047842
33754,1680744317.047955
33853,1680744317.053631
33876,1680744317.053675
33885,1680744317.055758
33934,1680744317.056823
34132,1680744317.061316
34237,1680744317.066072
34374,1680744317.0707688
34479,1680744317.074925
34530,1680744317.075011
34669,1680744317.081291
34678,1680744317.0813131
34702,1680744317.0813818
34850,1680744317.089298
35049,1680744317.0935738
35072,1680744317.0936189
35116,1680744317.098319
35312,1680744317.102819
35320,1680744317.102842
35372,1680744317.1069021
35829,1680744317.115511
35968,1680744317.1235101
35995,1680744317.12356
36053,1680744317.123651
36091,1680744317.123714
36129,1680744317.1318989
36182,1680744317.133003
36426,1680744317.14144
36489,1680744317.141542
36611,1680744317.1417248
36752,1680744317.152877
36825,1680744317.152995
36881,1680744317.1570098
36909,1680744317.157061
37002,1680744317.160255
37011,1680744317.160276
37131,1680744317.165781
37230,1680744317.165937
37311,1680744317.172294
37337,1680744317.172342
37356,1680744317.172378
37619,1680744317.1796632
37638,1680744317.179699
37646,1680744317.179717
37766,1680744317.187118
37792,1680744317.187166
38748,1680744317.2066612
38863,1680744317.223575
38887,1680744317.2236202
38974,1680744317.223752
38999,1680744317.223796
39079,1680744317.2239192
39147,1680744317.2240262
39555,1680744317.2446342
39710,1680744317.2491891
39781,1680744317.253933
40017,1680744317.26226
40039,1680744317.262302
40261,1680744317.271096
40278,1680744317.2711308
40304,1680744317.271177
40306,1680744317.2711868
40392,1680744317.276097
40726,1680744317.2849019
40806,1680744317.285028
40812,1680744317.285046
40919,1680744317.293067
40933,1680744317.2930958
41021,1680744317.296248
41052,1680744317.298351
